author_name,pmid,author_id
PfaarO.,2-s2.0-85127220768,2125
ShantiA.,2-s2.0-85127228001,59826
AlAdemK.,2-s2.0-85127228001,59827
StefaniniC.,2-s2.0-85127228001,59828
LeeS.,2-s2.0-85127228001,7702
SunY.,2-s2.0-85127233824,829
WangW.Y.,2-s2.0-85127233824,59829
ZeduriM.,2-s2.0-85127235272,59830
VigezziG.P.,2-s2.0-85127235272,52718
CarioliG.,2-s2.0-85127235272,59831
LugoA.,2-s2.0-85127235272,59832
StivalC.,2-s2.0-85127235272,59833
AmerioA.,2-s2.0-85127235272,59834
GoriniG.,2-s2.0-85127235272,59835
PacificiR.,2-s2.0-85127235272,59836
PolitiP.,2-s2.0-85127235272,59837
GallusS.,2-s2.0-85127235272,59838
OdoneA.,2-s2.0-85127235272,37790
WhileA.,2-s2.0-85127237855,59839
EwartC.,2-s2.0-85127238142,59840
BaharaniJ.,2-s2.0-85127238142,59841
WilkieM.,2-s2.0-85127238142,59842
ThomasN.,2-s2.0-85127238142,41329
BinetteO.,2-s2.0-85127240507,59843
SteortsR.C.,2-s2.0-85127240507,59844
TaylorR.,2-s2.0-85127247002,57433
RolloM.E.,2-s2.0-85127247002,59845
BaldwinJ.N.,2-s2.0-85127247002,59846
HutchessonM.,2-s2.0-85127247002,59847
AguiarE.J.,2-s2.0-85127247002,59848
WynneK.,2-s2.0-85127247002,59849
YoungA.,2-s2.0-85127247002,2046
CallisterR.,2-s2.0-85127247002,59850
CollinsC.E.,2-s2.0-85127247002,52341
AhnL.H.,2-s2.0-85127247758,59851
KeumB.T.,2-s2.0-85127247758,59852
MeizysG.M.,2-s2.0-85127247758,59853
ChoudryA.,2-s2.0-85127247758,59854
GomesM.A.,2-s2.0-85127247758,59855
WangL.,2-s2.0-85127247758,996
Aguayo-AlvaradoA.L.,2-s2.0-85127259739,59856
Domínguez-SernaF.,2-s2.0-85127259739,59857
CruzW.D.L.,2-s2.0-85127259739,59858
Garay-PalmettK.,2-s2.0-85127259739,59859
OkaK.,2-s2.0-85127265114,59860
FujiokaS.,2-s2.0-85127265114,49472
KawamuraY.,2-s2.0-85127265114,39411
KomoharaY.,2-s2.0-85127265114,59861
ChujoT.,2-s2.0-85127265114,59862
SekiguchiK.,2-s2.0-85127265114,59863
YamamuraY.,2-s2.0-85127265114,59864
OiwaY.,2-s2.0-85127265114,59865
Omamiuda-IshikawaN.,2-s2.0-85127265114,59866
KomakiS.,2-s2.0-85127265114,59867
SutohY.,2-s2.0-85127265114,59868
SakuraiS.,2-s2.0-85127265114,59869
TomizawaK.,2-s2.0-85127265114,59870
BonoH.,2-s2.0-85127265114,59871
ShimizuA.,2-s2.0-85127265114,19726
ArakiK.,2-s2.0-85127265114,59872
YamamotoT.,2-s2.0-85127265114,11929
YamadaY.,2-s2.0-85127265114,59873
OshiumiH.,2-s2.0-85127265114,59874
MiuraK.,2-s2.0-85127265114,4959
WangR.,2-s2.0-85127268465,3745
PanS.,2-s2.0-85127268465,38544
SongX.,2-s2.0-85127268465,6866
BroganJ.,2-s2.0-85127272645,59875
GoodierH.,2-s2.0-85127272645,59876
NijjarM.,2-s2.0-85127272645,59877
RoseC.,2-s2.0-85127272645,8887
AtalayS.,2-s2.0-85127272821,59878
GómeziPratJ.,2-s2.0-85127275794,59879
EssadekH.O.,2-s2.0-85127275794,59880
EsperalbaJ.,2-s2.0-85127275794,59881
SerratF.Z.,2-s2.0-85127275794,59882
GuiuI.C.,2-s2.0-85127275794,59883
GoterrisL.,2-s2.0-85127275794,59884
Zules-OñaR.,2-s2.0-85127275794,59885
ChoqueE.,2-s2.0-85127275794,59886
PastoretC.,2-s2.0-85127275794,59887
PoncesN.C.,2-s2.0-85127275794,59888
delosSantosJ.J.,2-s2.0-85127275794,59889
PonsJ.S.,2-s2.0-85127275794,59890
DehousseA.,2-s2.0-85127275794,59891
Albajar-ViñasP.,2-s2.0-85127275794,59892
PumarolaT.,2-s2.0-85127275794,59893
CampinsM.,2-s2.0-85127275794,59894
SulleiroE.,2-s2.0-85127275794,59895
García-PardoM.,2-s2.0-85127277209,53063
MakaremM.,2-s2.0-85127277209,40918
LiJ.J.N.,2-s2.0-85127277209,59896
KellyD.,2-s2.0-85127277209,33564
LeighlN.B.,2-s2.0-85127277209,40919
LiX.,2-s2.0-85127286685,1201
LiangX.,2-s2.0-85127286685,8617
YuT.,2-s2.0-85127286685,29474
RuanS.,2-s2.0-85127286685,59897
FanR.,2-s2.0-85127286685,13176
DuncanR.,2-s2.0-85127297768,40261
EdenR.,2-s2.0-85127297768,27186
WoodsL.,2-s2.0-85127297768,59066
WongI.,2-s2.0-85127297768,55319
SullivanC.,2-s2.0-85127297768,12615
LaenuiP.,2-s2.0-85127300217,59898
WilliamsI.L.,2-s2.0-85127300217,59899
Manski-NankervisJ.-A.,2-s2.0-85127308820,59900
DavidsonS.,2-s2.0-85127308820,25277
HiscockH.,2-s2.0-85127308820,59901
HallinanC.,2-s2.0-85127308820,59902
RideJ.,2-s2.0-85127308820,59903
LingamV.,2-s2.0-85127308820,59904
HolmanJ.,2-s2.0-85127308820,59905
BairdA.,2-s2.0-85127308820,59906
McKeownE.,2-s2.0-85127308820,59907
SanciL.,2-s2.0-85127308820,45014
Martí-BonmatíL.,2-s2.0-85127309210,16741
Alberich-BayarriÁ.,2-s2.0-85127309210,59908
TorregrosaA.,2-s2.0-85127309210,59909
ZhangW.,2-s2.0-85127317919,5100
WuS.,2-s2.0-85127317919,2194
WangX.,2-s2.0-85127317919,448
WeiP.,2-s2.0-85127317919,21685
YanZ.,2-s2.0-85127317919,18309
vanEeghenC.,2-s2.0-85127327923,59910
HittJ.R.,2-s2.0-85127327923,59911
PomeroyD.J.,2-s2.0-85127327923,59912
ReynoldsP.,2-s2.0-85127327923,59913
RoseG.L.,2-s2.0-85127327923,59914
O’RourkeLavoieJ.,2-s2.0-85127327923,59915
BrowneT.,2-s2.0-85127328505,54995
JonesS.,2-s2.0-85127328505,1044
CabacunganA.N.,2-s2.0-85127328505,59916
Lang-LindseyK.,2-s2.0-85127328505,55016
SchmidtL.,2-s2.0-85127328505,55018
JacksonG.,2-s2.0-85127328505,54998
SchatellD.,2-s2.0-85127328505,55023
DamronK.C.,2-s2.0-85127328505,59917
EphraimP.L.,2-s2.0-85127328505,54987
Hill-BriggsF.,2-s2.0-85127328505,54994
BoldenS.,2-s2.0-85127328505,55014
SwobodaA.,2-s2.0-85127328505,55019
RuffS.,2-s2.0-85127328505,55017
DanielsonP.,2-s2.0-85127328505,55015
LittlewoodD.,2-s2.0-85127328505,55028
SingerD.,2-s2.0-85127328505,55027
StewartS.,2-s2.0-85127328505,55022
VinsonB.,2-s2.0-85127328505,55025
ClynesD.,2-s2.0-85127328505,55021
GreenJ.A.,2-s2.0-85127328505,54985
StrigoT.S.,2-s2.0-85127328505,54991
BoulwareL.E.,2-s2.0-85127328505,32666
JodaT.,2-s2.0-85127331325,13463
ZitzmannN.U.,2-s2.0-85127331325,59918
SkidmoreE.R.,2-s2.0-85127334570,59919
ShihM.,2-s2.0-85127334570,59920
BrunnM.,2-s2.0-85127337447,59921
KratzT.,2-s2.0-85127337447,59922
PadgetM.,2-s2.0-85127337447,59923
ClémentM.-C.,2-s2.0-85127337447,59924
SmyrlM.,2-s2.0-85127337447,59925
GuptaA.,2-s2.0-85127338713,3578
Ravelo-GarcíaA.G.,2-s2.0-85127338713,59926
DiasF.M.,2-s2.0-85127338713,59927
RascleL.,2-s2.0-85127346050,59928
BaniSadrA.,2-s2.0-85127346050,59929
AmazC.,2-s2.0-85127346050,59930
MewtonN.,2-s2.0-85127346050,59931
BuissonM.,2-s2.0-85127346050,59932
HermierM.,2-s2.0-85127346050,59933
OngE.,2-s2.0-85127346050,59934
FontaineJ.,2-s2.0-85127346050,59935
DerexL.,2-s2.0-85127346050,59936
BerthezèneY.,2-s2.0-85127346050,59937
EkerO.F.,2-s2.0-85127346050,59938
ChoT.-H.,2-s2.0-85127346050,59939
NighoghossianN.,2-s2.0-85127346050,59940
MechtouffL.,2-s2.0-85127346050,59941
SandhuS.,2-s2.0-85127350390,46268
AlderwickH.,2-s2.0-85127350390,59942
GottliebL.M.,2-s2.0-85127350390,59943
CaoG.,2-s2.0-85127378448,47223
LiuY.,2-s2.0-85127378448,830
ChenL.,2-s2.0-85127378448,408
XuT.,2-s2.0-85127378448,8536
YuT.,2-s2.0-85127378448,29474
YangS.,2-s2.0-85127378448,1145
ZhangY.,2-s2.0-85127378448,3061
HuY.,2-s2.0-85127378448,3018
NagelH.,2-s2.0-85127384822,59944
LangH.,2-s2.0-85127384822,49508
SoleGuitartA.,2-s2.0-85127384822,59945
LeanN.,2-s2.0-85127384822,59946
AllavenaR.,2-s2.0-85127384822,59947
Sprohnle-BarreraC.,2-s2.0-85127384822,59948
YoungA.,2-s2.0-85127384822,2046
LuK.,2-s2.0-85127386669,59949
WuH.,2-s2.0-85127386669,3309
ChenJ.,2-s2.0-85127386669,674
HuangY.,2-s2.0-85127386669,6581
TsalidisG.A.,2-s2.0-85127387186,59950
Soeteman-HernándezL.G.,2-s2.0-85127387186,59951
NoorlanderC.W.,2-s2.0-85127387186,59952
SaedyS.,2-s2.0-85127387186,59953
RuudvanOmmenJ.,2-s2.0-85127387186,59954
VijverM.G.,2-s2.0-85127387186,59955
KorevaarG.,2-s2.0-85127387186,59956
YangY.,2-s2.0-85127390515,3115
BoB.,2-s2.0-85127390515,38818
ZhengY.,2-s2.0-85127390515,1155
LuY.,2-s2.0-85127390515,6458
ZhouB.,2-s2.0-85127390515,66
JiH.,2-s2.0-85127390515,45554
ShenD.,2-s2.0-85127390515,3314
RubeisG.,2-s2.0-85127404489,47865
VishnoiP.,2-s2.0-85127407115,59957
BhardwajN.,2-s2.0-85127407115,59958
VohraA.,2-s2.0-85127407115,59959
AlsharifA.H.,2-s2.0-85127408047,59960
SchlegelmilchK.,2-s2.0-85127408720,59961
WertzA.E.,2-s2.0-85127408720,59962
LowB.E.,2-s2.0-85127411757,59963
HosurV.,2-s2.0-85127411757,59964
LesbirelS.,2-s2.0-85127411757,59965
WilesM.V.,2-s2.0-85127411757,59966
TianY.,2-s2.0-85127414968,7499
ChenY.,2-s2.0-85127414968,274
MaL.,2-s2.0-85127418665,3742
ZhouL.,2-s2.0-85127418665,542
ZhangX.,2-s2.0-85127418665,183
XiongC.,2-s2.0-85127418665,24333
LiaoX.,2-s2.0-85127418665,27052
SunL.,2-s2.0-85127418665,16776
GongY.,2-s2.0-85127419148,4670
ZhengQ.,2-s2.0-85127419148,59967
WangZ.,2-s2.0-85127419148,2594
WalravenP.,2-s2.0-85127419158,59968
vandeWeteringR.,2-s2.0-85127419158,59969
HelmsR.,2-s2.0-85127419158,59970
CaniëlsM.,2-s2.0-85127419158,59971
VersendaalJ.,2-s2.0-85127419158,59972
Oloko-ObaM.,2-s2.0-85127419333,59973
ViririS.,2-s2.0-85127419333,59974
Bindewald-WittichA.,2-s2.0-85127420976,59975
HolzF.G.,2-s2.0-85127420976,5630
AchT.,2-s2.0-85127420976,59976
FiorentzisM.,2-s2.0-85127420976,59977
BechrakisN.E.,2-s2.0-85127420976,59978
WillerdingG.D.,2-s2.0-85127420976,59979
HasanauT.,2-s2.0-85127430151,59980
PisarevE.,2-s2.0-85127430151,59981
KisilO.,2-s2.0-85127430151,59982
NonoguchiN.,2-s2.0-85127430151,59983
LeCalvez-KelmF.,2-s2.0-85127430151,59984
ZverevaM.,2-s2.0-85127430151,59985
AntóA.,2-s2.0-85127431423,59986
Sousa-PintoB.,2-s2.0-85127431423,49304
CzarlewskiW.,2-s2.0-85127431423,31521
PfaarO.,2-s2.0-85127431423,2125
Bosnic-AnticevichS.,2-s2.0-85127431423,31588
KlimekL.,2-s2.0-85127431423,2126
MatricardiP.,2-s2.0-85127431423,59987
TripodiS.,2-s2.0-85127431423,36926
FonsecaJ.A.,2-s2.0-85127431423,36922
AntóJ.M.,2-s2.0-85127431423,52150
BousquetJ.,2-s2.0-85127431423,31519
YangW.,2-s2.0-85127437629,11575
AlmarshadM.A.,2-s2.0-85127439546,59988
IslamM.S.,2-s2.0-85127439546,8520
Al-AhmadiS.,2-s2.0-85127439546,59989
BahammamA.S.,2-s2.0-85127439546,59990
SedlakC.A.,2-s2.0-85127439566,59991
KujathA.S.,2-s2.0-85127439566,59992
LutherB.,2-s2.0-85127439566,59993
JonesG.L.,2-s2.0-85127442179,59994
MitchellC.A.,2-s2.0-85127442179,59995
HirstJ.E.,2-s2.0-85127442179,59996
AnumbaD.O.C.,2-s2.0-85127442179,59997
theRoyalCollegeofObstetriciansandGynaecologists,2-s2.0-85127442179,59998
ShibamotoJ.,2-s2.0-85127444795,59999
AritaT.,2-s2.0-85127444795,60000
KonishiH.,2-s2.0-85127444795,60001
KataokaS.,2-s2.0-85127444795,60002
FurukeH.,2-s2.0-85127444795,60003
TakakiW.,2-s2.0-85127444795,60004
TakabatakeK.,2-s2.0-85127444795,60005
KiuchiJ.,2-s2.0-85127444795,60006
OhashiT.,2-s2.0-85127444795,60007
ShimizuH.,2-s2.0-85127444795,28369
YamamotoY.,2-s2.0-85127444795,60008
KomatsuS.,2-s2.0-85127444795,60009
ShiozakiA.,2-s2.0-85127444795,60010
KubotaT.,2-s2.0-85127444795,60011
OkamotoK.,2-s2.0-85127444795,10479
OtsujiE.,2-s2.0-85127444795,60012
WangK.,2-s2.0-85127454739,320
LiuY.,2-s2.0-85127454739,830
LiP.,2-s2.0-85127454739,510
ThakranS.,2-s2.0-85127469896,60013
CohenE.,2-s2.0-85127469896,29480
JahaniN.,2-s2.0-85127469896,60014
WeinsteinS.P.,2-s2.0-85127469896,7556
PantaloneL.,2-s2.0-85127469896,29481
HyltonN.,2-s2.0-85127469896,60015
NewittD.,2-s2.0-85127469896,60016
DeMicheleA.,2-s2.0-85127469896,60017
DavatzikosC.,2-s2.0-85127469896,2365
KontosD.,2-s2.0-85127469896,7561
AfshaniJ.,2-s2.0-85127491390,60018
KarimiA.,2-s2.0-85127491390,24105
OsatiEraghiN.,2-s2.0-85127491390,60019
ZarafshanF.,2-s2.0-85127491390,60020
GavurovaB.,2-s2.0-85127492516,60021
MegyesiovaS.,2-s2.0-85127492516,60022
Sánchez-BayónA.,2-s2.0-85127493074,46398
González-ArnedoE.,2-s2.0-85127493074,60023
Andreu-EscarioÁ.,2-s2.0-85127493074,60024
FeierT.,2-s2.0-85127504266,60025
GogollJ.,2-s2.0-85127504266,39220
UhlM.,2-s2.0-85127504266,60026
Pulido-FuentesM.,2-s2.0-85127510965,60027
Palmar-SantosA.M.,2-s2.0-85127510965,60028
Flores-MartosJ.A.,2-s2.0-85127510965,60029
Cipriano-CrespoC.,2-s2.0-85127510965,60030
RubioL.A.,2-s2.0-85127510965,60031
GonzálezL.A.,2-s2.0-85127510965,60032
Navarta-SánchezM.V.,2-s2.0-85127510965,60033
LivingstoneK.M.,2-s2.0-85127511258,60034
MilteC.M.,2-s2.0-85127511258,60035
MacfarlaneS.,2-s2.0-85127511258,60036
WoodsJ.,2-s2.0-85127511258,60037
BoothA.,2-s2.0-85127511258,35555
Moraes-PartelliA.N.,2-s2.0-85127523680,60038
CoelhoM.P.,2-s2.0-85127523680,60039
SantosS.G.,2-s2.0-85127523680,60040
SantosI.L.,2-s2.0-85127523680,60041
CabralI.E.,2-s2.0-85127523680,60042
GuY.,2-s2.0-85127525009,30210
DingJ.,2-s2.0-85127525009,973
MahmoodM.T.,2-s2.0-85127530301,60043
LeeI.H.,2-s2.0-85127530301,60044
CullenM.R.,2-s2.0-85127532524,60045
BaiocchiM.,2-s2.0-85127532524,60046
ChamberlainL.,2-s2.0-85127532524,60047
ChuI.,2-s2.0-85127532524,56238
HorwitzR.I.,2-s2.0-85127532524,60048
MelloM.,2-s2.0-85127532524,60049
O'HaraA.,2-s2.0-85127532524,60050
RooszS.,2-s2.0-85127532524,60051
ZhanZ.,2-s2.0-85127534653,60052
SuZ.-W.,2-s2.0-85127534653,60053
ChangH.-L.,2-s2.0-85127534653,35743
PaskinsZ.,2-s2.0-85127534731,60054
BullockL.,2-s2.0-85127534731,60055
ManningF.,2-s2.0-85127534731,60056
BishopS.,2-s2.0-85127534731,60057
CampbellP.,2-s2.0-85127534731,60058
CottrellE.,2-s2.0-85127534731,60059
PartnerG.P.,2-s2.0-85127534731,60060
JinksC.,2-s2.0-85127534731,60061
NarayanasamyM.,2-s2.0-85127534731,60062
ScottI.C.,2-s2.0-85127534731,60063
SahotaO.,2-s2.0-85127534731,60064
RyanS.,2-s2.0-85127534731,38885
SullivanE.E.,2-s2.0-85127536052,52005
BretonM.,2-s2.0-85127536052,52004
McKinstryD.,2-s2.0-85127536052,52007
PhillipsR.S.,2-s2.0-85127536052,14739
RomeaA.C.,2-s2.0-85127536813,60065
ValeroD.,2-s2.0-85127536813,60066
ElbojC.,2-s2.0-85127536813,60067
MelgarP.,2-s2.0-85127536813,60068
CheonB.,2-s2.0-85127543914,60069
BaekH.,2-s2.0-85127543914,60070
KimC.-K.,2-s2.0-85127543914,60071
AhnJ.,2-s2.0-85127543914,13513
KwonD.-S.,2-s2.0-85127543914,60072
LiangL.W.,2-s2.0-85127548498,60073
KaliaI.,2-s2.0-85127548498,60074
LatifF.,2-s2.0-85127548498,60075
WaaseM.P.,2-s2.0-85127548498,60076
ShimadaY.J.,2-s2.0-85127548498,60077
SayerG.,2-s2.0-85127548498,60078
ReillyM.P.,2-s2.0-85127548498,52652
UrielN.,2-s2.0-85127548498,60079
YuanC.,2-s2.0-85127548959,3388
LiP.,2-s2.0-85127548959,510
QingC.,2-s2.0-85127548959,60080
KouZ.,2-s2.0-85127548959,60081
WangH.,2-s2.0-85127548959,444
BettiolM.,2-s2.0-85127552288,60082
CapestroM.,2-s2.0-85127552288,60083
DiMariaE.,2-s2.0-85127552288,60084
CapelloR.,2-s2.0-85127561952,60085
LenziC.,2-s2.0-85127561952,60086
FuhrmannL.,2-s2.0-85127562210,60087
BöhringerD.,2-s2.0-85127562210,60088
GassP.,2-s2.0-85127562210,60089
DickeC.,2-s2.0-85127562210,60090
EterN.,2-s2.0-85127562210,60091
SchargusM.,2-s2.0-85127562210,60092
LyakhovP.A.,2-s2.0-85127563331,60093
LyakhovaU.A.,2-s2.0-85127563331,60094
NagornovN.N.,2-s2.0-85127563331,60095
López-SáezM.Á.,2-s2.0-85127566098,60096
Angulo-BrunetA.,2-s2.0-85127566098,60097
PlateroR.L.,2-s2.0-85127566098,60098
LecuonaO.,2-s2.0-85127566098,60099
WuW.,2-s2.0-85127572131,2193
DingK.,2-s2.0-85127572131,10594
CapestroM.,2-s2.0-85127576846,60083
DiMariaE.,2-s2.0-85127576846,60084
BettiolM.,2-s2.0-85127576846,60082
WeeseW.J.,2-s2.0-85127585109,60100
El-KhouryM.,2-s2.0-85127585109,60101
BrownG.,2-s2.0-85127585109,60102
WeeseW.Z.,2-s2.0-85127585109,60103
CzupichM.,2-s2.0-85127585962,60104
ŁapińskaJ.,2-s2.0-85127585962,60105
BartošV.,2-s2.0-85127585962,60106
TaniosM.,2-s2.0-85127592955,60107
HabermanD.,2-s2.0-85127592955,60108
BouchardJ.,2-s2.0-85127592955,31603
MotherwellM.,2-s2.0-85127592955,60109
PatelJ.,2-s2.0-85127592955,60110
HwangY.-Y.,2-s2.0-85127593967,60111
SonJ.,2-s2.0-85127593967,9595
ShinS.,2-s2.0-85127593967,41075
NikolopoulouK.,2-s2.0-85127599451,60112
KousloglouM.,2-s2.0-85127599451,60113
DelgadoR.M.,2-s2.0-85127601838,60114
BurlinaC.,2-s2.0-85127607456,60115
MontresorS.,2-s2.0-85127607456,60116
MeldgaardM.,2-s2.0-85127609428,60117
MaimburgR.D.,2-s2.0-85127609428,60118
DammM.F.,2-s2.0-85127609428,60119
AabyA.,2-s2.0-85127609428,60120
PeetersA.,2-s2.0-85127609428,56039
MaindalH.T.,2-s2.0-85127609428,60121
ChangC.,2-s2.0-85127614399,35154
XuM.,2-s2.0-85127614399,21362
CiasulloM.V.,2-s2.0-85127618950,60122
LimW.M.,2-s2.0-85127618950,56444
ManeshM.F.,2-s2.0-85127618950,60123
PalumboR.,2-s2.0-85127618950,17529
SaraviB.,2-s2.0-85127627997,60124
HasselF.,2-s2.0-85127627997,60125
ÜlkümenS.,2-s2.0-85127627997,60126
ZinkA.,2-s2.0-85127627997,60127
ShavlokhovaV.,2-s2.0-85127627997,60128
Couillard-DespresS.,2-s2.0-85127627997,60129
BoekerM.,2-s2.0-85127627997,18820
ObidP.,2-s2.0-85127627997,60130
LangG.M.,2-s2.0-85127627997,60131
MitchellD.R.G.,2-s2.0-85127653305,60132
KerznerM.,2-s2.0-85127656927,60133
DeA.K.,2-s2.0-85127656927,60134
YeeR.,2-s2.0-85127656927,60135
KeatingR.,2-s2.0-85127656927,60136
DjomandG.,2-s2.0-85127656927,60137
StashS.,2-s2.0-85127656927,60138
RanaS.,2-s2.0-85127656927,41462
KimmelA.,2-s2.0-85127656927,60139
EakleR.,2-s2.0-85127656927,60140
KluckingS.,2-s2.0-85127656927,60141
PatelP.,2-s2.0-85127656927,43816
PEPFARHIVPre-exposureProphylaxisCollaborators,2-s2.0-85127656927,60142
SunH.,2-s2.0-85127659496,7630
WangA.,2-s2.0-85127659496,5735
HeS.,2-s2.0-85127659496,21735
InformationResourcesManagementAssociationUSA,2-s2.0-85127663012,60143
Kielaite-GullaA.,2-s2.0-85127667649,60144
AndriusaityteU.,2-s2.0-85127667649,60145
ZdanysG.T.,2-s2.0-85127667649,60146
BabonaiteE.,2-s2.0-85127667649,60147
StrupasK.,2-s2.0-85127667649,60148
KellyH.,2-s2.0-85127667649,49655
TurkyilmazI.,2-s2.0-85127672207,60149
WilkinsG.N.,2-s2.0-85127672207,60150
SkibaW.F.,2-s2.0-85127672207,60151
ChenR.J.,2-s2.0-85127674412,60152
O'MalleyR.N.,2-s2.0-85127674412,60153
SalzmanM.,2-s2.0-85127674412,60154
ChiarvesioM.,2-s2.0-85127678946,60155
RomanelloR.,2-s2.0-85127678946,60156
TabaccoR.,2-s2.0-85127678946,60157
OffodileA.C.,2-s2.0-85127680597,60158
DibritoS.R.,2-s2.0-85127680597,60159
FinderJ.P.,2-s2.0-85127680597,60160
SheteS.,2-s2.0-85127680597,60161
JainS.,2-s2.0-85127680597,10365
DelgadoD.A.,2-s2.0-85127680597,60162
MillerC.J.,2-s2.0-85127680597,41639
DavidsonE.,2-s2.0-85127680597,58067
OvermanM.J.,2-s2.0-85127680597,30672
PetersonS.K.,2-s2.0-85127680597,60163
PurwandariB.,2-s2.0-85127699016,60164
SuriazdinS.A.,2-s2.0-85127699016,60165
HidayantoA.N.,2-s2.0-85127699016,34332
SetiawanS.,2-s2.0-85127699016,60166
PhusavatK.,2-s2.0-85127699016,60167
MaulidaM.,2-s2.0-85127699016,60168
LimH.C.,2-s2.0-85127700069,60169
AustinJ.A.,2-s2.0-85127700069,60170
VanDerVegtA.H.,2-s2.0-85127700069,60171
RahimiA.K.,2-s2.0-85127700069,60172
CanfellO.J.,2-s2.0-85127700069,59757
MifsudJ.,2-s2.0-85127700069,60173
PoleJ.D.,2-s2.0-85127700069,55349
BarrasM.A.,2-s2.0-85127700069,60174
HodgsonT.,2-s2.0-85127700069,54738
ShrapnelS.,2-s2.0-85127700069,60175
SullivanC.M.,2-s2.0-85127700069,60176
ViklundE.W.E.,2-s2.0-85127704967,60177
NordmyrJ.,2-s2.0-85127704967,60178
Häggblom-KronlöfG.,2-s2.0-85127704967,60179
ForsmanA.K.,2-s2.0-85127704967,60180
ShahK.,2-s2.0-85127706166,56482
KaziJ.U.,2-s2.0-85127706166,60181
LinE.,2-s2.0-85127715977,46562
YuhE.L.,2-s2.0-85127715977,60182
ReinaReinaA.,2-s2.0-85127727010,60183
BarreraJ.M.,2-s2.0-85127727010,60184
ValdiviesoB.,2-s2.0-85127727010,60185
GasM.-E.,2-s2.0-85127727010,60186
MatéA.,2-s2.0-85127727010,60187
TrujilloJ.C.,2-s2.0-85127727010,60188
AkpanG.U.,2-s2.0-85127729073,60189
BelloI.M.,2-s2.0-85127729073,60190
TourayK.,2-s2.0-85127729073,60191
NgofaR.,2-s2.0-85127729073,60192
OyaoleD.R.,2-s2.0-85127729073,60193
MaleghemiS.,2-s2.0-85127729073,60194
BabonaM.,2-s2.0-85127729073,60195
ChikwandaC.,2-s2.0-85127729073,60196
PoyA.,2-s2.0-85127729073,60197
MboussouF.,2-s2.0-85127729073,60198
OgundiranO.,2-s2.0-85127729073,60199
ImpoumaB.,2-s2.0-85127729073,60200
MihigoR.,2-s2.0-85127729073,60201
MichelYaoN.K.,2-s2.0-85127729073,60202
TichaJ.M.,2-s2.0-85127729073,60203
TumaJ.,2-s2.0-85127729073,60204
MohamedH.F.A.,2-s2.0-85127729073,60205
KanmodiK.,2-s2.0-85127729073,60206
EjioforN.E.,2-s2.0-85127729073,60207
KiptererJ.K.,2-s2.0-85127729073,60208
ManenguC.,2-s2.0-85127729073,60209
KasoloF.,2-s2.0-85127729073,60210
SeamanV.,2-s2.0-85127729073,60211
MkandaP.,2-s2.0-85127729073,60212
ObuchowskiN.A.,2-s2.0-85127729328,60213
BullenJ.,2-s2.0-85127729328,60214
AstleyJ.R.,2-s2.0-85127729329,60215
WildJ.M.,2-s2.0-85127729329,60216
TahirB.A.,2-s2.0-85127729329,60217
daCruzS.S.,2-s2.0-85127739361,60218
SeabraA.D.,2-s2.0-85127739361,60219
MacambiraL.H.R.,2-s2.0-85127739361,60220
CarneiroD.M.,2-s2.0-85127739361,60221
NunesP.F.,2-s2.0-85127739361,5476
PontesT.B.,2-s2.0-85127739361,60222
Mello-JuniorF.A.R.,2-s2.0-85127739361,60223
LeãoL.B.C.,2-s2.0-85127739361,60224
CordeiroF.N.C.S.,2-s2.0-85127739361,60225
CarneiroT.X.,2-s2.0-85127739361,60226
Moreira-NunesC.A.,2-s2.0-85127739361,60227
BurbanoR.M.R.,2-s2.0-85127739361,60228
VardarB.U.,2-s2.0-85127739946,60229
DupuisC.S.,2-s2.0-85127739946,60230
GoldsteinA.J.,2-s2.0-85127739946,60231
VardarZ.,2-s2.0-85127739946,60232
KimY.H.,2-s2.0-85127739946,7321
GuhaI.,2-s2.0-85127743376,25215
ZhangX.,2-s2.0-85127743376,183
RajapakseC.S.,2-s2.0-85127743376,6005
ChangG.,2-s2.0-85127743376,4419
SahaP.K.,2-s2.0-85127743376,4425
ZhangZ.,2-s2.0-85127747950,914
HaiL.,2-s2.0-85127747950,28464
FuS.,2-s2.0-85127747950,42236
GaoC.,2-s2.0-85127747950,7876
KasaliA.,2-s2.0-85127748781,60233
TirrellA.R.,2-s2.0-85127750531,60234
AbuElHawaA.A.,2-s2.0-85127750531,60235
BekenyJ.C.,2-s2.0-85127750531,60236
ChangB.L.,2-s2.0-85127750531,60237
DelCorralG.,2-s2.0-85127750531,60238
KimY.-K.,2-s2.0-85127753790,25505
KimJ.-H.,2-s2.0-85127753790,9933
JeongY.,2-s2.0-85127753790,13372
YunM.-J.,2-s2.0-85127753790,60239
LeeH.,2-s2.0-85127753790,1206
DituriF.,2-s2.0-85127757786,60240
GiganteG.,2-s2.0-85127757786,60241
ScialpiR.,2-s2.0-85127757786,60242
MancarellaS.,2-s2.0-85127757786,60243
FabregatI.,2-s2.0-85127757786,60244
GiannelliG.,2-s2.0-85127757786,60245
ImmethunC.M.,2-s2.0-85127758592,60246
KatholM.,2-s2.0-85127758592,60247
ChangaT.,2-s2.0-85127758592,60248
SahaR.,2-s2.0-85127758592,60249
ShaddockL.,2-s2.0-85127767988,60250
SmithT.,2-s2.0-85127767988,13517
SirisathitkulC.,2-s2.0-85127794046,55410
CharoensukT.,2-s2.0-85127794046,60251
